,IPO year,country,market capital,name,subsector,symbol
285,n/a,UnitedStates,$391M,"AmericanNationalBankshares,Inc.",MajorBanks,AMNB
286,n/a,UnitedStates,$3.07B,AmericanNationalInsuranceCompany,LifeInsurance,ANAT
287,n/a,UnitedStates,$471.38M,AmericanOutdoorBrandsCorporation,OrdnanceAndAccessories,AOBC
288,2007,UnitedStates,$480.34M,"AmericanPublicEducation,Inc.",OtherConsumerServices,APEI
289,n/a,UnitedStates,$183.33M,"AmericanRealtyInvestors,Inc.",RealEstate,ARL
290,2016,UnitedStates,$203.23M,"AmericanRenalAssociatesHoldings,Inc",Hospital/NursingManagement,ARA
291,n/a,UnitedStates,$81.37M,AmericanResourcesCorporation,OtherConsumerServices,AREC
292,n/a,UnitedStates,$73.6M,AmericanRiverBankshares,MajorBanks,AMRB
293,n/a,UnitedStates,$16.46M,AmericanSharedHospitalServices,MedicalSpecialities,AMS
294,n/a,UnitedStates,$393.11M,"AmericanSoftware,Inc.",ComputerSoftware:PrepackagedSoftware,AMSWA
295,n/a,UnitedStates,$2.66B,AmericanStatesWaterCompany,WaterSupply,AWR
296,1991,UnitedStates,$223.82M,AmericanSuperconductorCorporation,MetalFabrications,AMSC
297,n/a,UnitedStates,$90.48B,AmericanTowerCorporation(REIT),RealEstateInvestmentTrusts,AMT
298,n/a,UnitedStates,$400.6M,AmericanVanguardCorporation,AgriculturalChemicals,AVD
299,2008,UnitedStates,$19.93B,AmericanWaterWorks,WaterSupply,AWK
300,1986,UnitedStates,$1.26B,AmericanWoodmarkCorporation,ForestProducts,AMWD
301,n/a,UnitedStates,$581.38M,"America'sCar-Mart,Inc.",AutomotiveAftermarket,CRMT
302,2017,n/a,$132.25M,AmericasSilverCorporation,PreciousMetals,USAS
303,2018,UnitedStates,$6.01B,AmericoldRealtyTrust,RealEstateInvestmentTrusts,COLD
304,n/a,UnitedStates,$3.12B,"AmeriGasPartners,L.P.",OtherSpecialtyStores,APU
305,n/a,UnitedStates,$19.2B,"AMERIPRISEFINANCIALSERVICES,INC.",InvestmentManagers,AMP
306,1994,UnitedStates,$1.7B,AmerisBancorp,MajorBanks,ABCB
307,2005,UnitedStates,$1.15B,"AMERISAFE,Inc.",Property-CasualtyInsurers,AMSF
308,n/a,UnitedStates,$73.66M,AmeriServFinancialInc.,MajorBanks,ASRV
309,n/a,UnitedStates,$611186.1,AmeriServFinancialInc.,MajorBanks,ASRVP
310,n/a,UnitedStates,$16.46B,AmerisourceBergenCorporation(HoldingCo),OtherPharmaceuticals,ABC
311,n/a,UnitedStates,$245.77M,AmesNationalCorporation,MajorBanks,ATLO
312,1983,UnitedStates,$103.1B,AmgenInc.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AMGN
313,2007,UnitedStates,$2.53B,"AmicusTherapeutics,Inc.",MajorPharmaceuticals,FOLD
314,2012,UnitedArabEmirates,$40.2M,AmiraNatureFoodsLtd,PackagedFoods,ANFI
315,1998,UnitedStates,$1.6B,"AmkorTechnology,Inc.",Semiconductors,AMKR
316,n/a,UnitedStates,$2.29B,AMNHealthcareServicesInc,ProfessionalServices,AMN
317,2018,n/a,$2.33B,"AmnealPharmaceuticals,Inc.",MajorPharmaceuticals,AMRX
318,n/a,UnitedStates,$60.35M,Ampco-PittsburghCorporation,FluidControls,AP
319,2014,UnitedStates,$935.19M,"AmphastarPharmaceuticals,Inc.",MajorPharmaceuticals,AMPH
320,n/a,UnitedStates,$26.44B,AmphenolCorporation,ElectricalProducts,APH
321,n/a,UnitedStates,$59.91M,"AmpioPharmaceuticals,Inc.",MajorPharmaceuticals,AMPE
322,n/a,UnitedStates,$252.95M,AmplifyOnlineRetailETF,n/a,IBUY
323,n/a,UnitedStates,$41.86M,AMREPCorporation,Newspapers/Magazines,AXR
324,n/a,UnitedStates,$79.6M,"AmtechSystems,Inc.",IndustrialMachinery/Components,ASYS
325,n/a,UnitedStates,$19.1B,"AMTEK,Inc.",MetalFabrications,AME
326,2010,UnitedStates,$331.94M,"Amyris,Inc.",MajorChemicals,AMRS
327,n/a,UnitedStates,$35.6B,AnadarkoPetroleumCorporation,Oil&GasProduction,APC
328,n/a,UnitedStates,$36.26B,"AnalogDevices,Inc.",Semiconductors,ADI
329,2018,UnitedStates,$5.35B,"Anaplan,Inc.",ComputerSoftware:PrepackagedSoftware,PLAN
330,2017,UnitedStates,$2.02B,"AnaptysBio,Inc.",MajorPharmaceuticals,ANAB
331,n/a,UnitedStates,$149.31M,AnavexLifeSciencesCorp.,Biotechnology:CommercialPhysical&BiologicalResarch,AVXL
332,2019,Israel,$33.97M,AnchianoTherapeuticsLtd.,MajorPharmaceuticals,ANCN
333,2011,UnitedStates,$8.55B,AndeavorLogisticsLP,NaturalGasDistribution,ANDX
334,2019,UnitedStates,$136.45M,AndinaAcquisitionCorp.III,BusinessServices,ANDA
335,2019,UnitedStates,n/a,AndinaAcquisitionCorp.III,BusinessServices,ANDAR
336,2019,UnitedStates,n/a,AndinaAcquisitionCorp.III,BusinessServices,ANDAU
337,2019,UnitedStates,n/a,AndinaAcquisitionCorp.III,BusinessServices,ANDAW
338,2019,n/a,n/a,AngelOakFinancialStrategiesIncomeTermTrust,n/a,FINS
339,n/a,UnitedStates,$7.19B,ANGIHomeservicesInc.,Advertising,ANGI
340,2004,UnitedStates,$720.13M,"AngioDynamics,Inc.",Medical/DentalInstruments,ANGO
341,n/a,SouthAfrica,$5.13B,AngloGoldAshantiLimited,PreciousMetals,AU
342,n/a,Belgium,$161.18B,Anheuser-BuschInbevSA,Beverages(Production/Distribution),BUD
343,n/a,UnitedStates,$816.47M,"ANIPharmaceuticals,Inc.",MajorPharmaceuticals,ANIP
344,n/a,UnitedStates,$547.11M,AnikaTherapeuticsInc.,Medical/DentalInstruments,ANIK
345,n/a,UnitedStates,$84.01M,"AnixaBiosciences,Inc.",MedicalSpecialities,ANIX
346,n/a,UnitedStates,$1.85B,AnixterInternationalInc.,TelecommunicationsEquipment,AXE
347,n/a,UnitedStates,$13B,AnnalyCapitalManagementInc,RealEstateInvestmentTrusts,NLY
348,n/a,UnitedStates,n/a,AnnalyCapitalManagementInc,n/a,NLY^C
349,n/a,UnitedStates,n/a,AnnalyCapitalManagementInc,n/a,NLY^D
350,n/a,UnitedStates,n/a,AnnalyCapitalManagementInc,n/a,NLY^F
351,n/a,UnitedStates,n/a,AnnalyCapitalManagementInc,n/a,NLY^G
352,1996,UnitedStates,$15.17B,"ANSYS,Inc.",ComputerSoftware:PrepackagedSoftware,ANSS
353,n/a,UnitedStates,$458.59M,"AntaresPharma,Inc.",Medical/DentalInstruments,ATRS
354,2017,UnitedStates,$6.22B,AnteroMidstreamCorporation,NaturalGasDistribution,AM
355,2013,n/a,$2.02B,AnteroResourcesCorporation,Oil&GasProduction,AR
356,n/a,UnitedStates,$71.45B,"Anthem,Inc.",MedicalSpecialities,ANTM
357,n/a,UnitedStates,$380.77M,AnworthMortgageAssetCorporation,RealEstateInvestmentTrusts,ANH
358,n/a,UnitedStates,n/a,AnworthMortgageAssetCorporation,n/a,ANH^A
359,n/a,UnitedStates,n/a,AnworthMortgageAssetCorporation,n/a,ANH^B
360,n/a,UnitedStates,n/a,AnworthMortgageAssetCorporation,n/a,ANH^C
361,n/a,UnitedStates,$43.72B,Aonplc,SpecialtyInsurers,AON
362,n/a,UnitedStates,$9.84B,ApacheCorporation,Oil&GasProduction,APA
363,1994,UnitedStates,$7.38B,ApartmentInvestmentandManagementCompany,RealEstateInvestmentTrusts,AIV
364,2017,UnitedStates,$1.37B,"ApellisPharmaceuticals,Inc.",MajorPharmaceuticals,APLS
365,2018,n/a,$2.48B,ApergyCorporation,IndustrialMachinery/Components,APY
366,2018,n/a,$1.73B,AphriaInc.,SpecialtyChemicals,APHA
367,n/a,UnitedStates,$996.15M,"ApogeeEnterprises,Inc.",AutoParts:O.E.M.,APOG
368,2009,UnitedStates,$2.51B,ApolloCommercialRealEstateFinance,RealEstateInvestmentTrusts,ARI
369,n/a,UnitedStates,n/a,ApolloCommercialRealEstateFinance,n/a,ARI^C.CL
370,n/a,UnitedStates,$79.8M,"ApolloEndosurgery,Inc.",Medical/DentalInstruments,APEN
371,2011,UnitedStates,$12.35B,"ApolloGlobalManagement,LLC",InvestmentManagers,APO
372,n/a,UnitedStates,n/a,"ApolloGlobalManagement,LLC",n/a,APO^A
373,n/a,UnitedStates,n/a,"ApolloGlobalManagement,LLC",n/a,APO^B
374,2004,UnitedStates,$1.1B,ApolloInvestmentCorporation,n/a,AINV
375,2013,UnitedStates,n/a,ApolloInvestmentCorporation,n/a,AIY
376,n/a,UnitedStates,$661.71M,"ApolloMedicalHoldings,Inc.",ProfessionalServices,AMEH
377,2011,n/a,$231.42M,ApolloSeniorFloatingRateFundInc.,n/a,AFT
378,2013,n/a,$212.04M,ApolloTacticalIncomeFundInc.,n/a,AIF
379,2015,UnitedStates,$3.28B,"AppFolio,Inc.",ComputerSoftware:PrepackagedSoftware,APPF
380,2017,UnitedStates,$2.34B,AppianCorporation,ComputerSoftware:PrepackagedSoftware,APPN
381,2015,UnitedStates,$3.57B,"AppleHospitalityREIT,Inc.",RealEstateInvestmentTrusts,APLE
382,1980,UnitedStates,$820.37B,AppleInc.,ComputerManufacturing,AAPL
383,n/a,UnitedStates,$8.59M,"ApplianceRecyclingCentersofAmerica,Inc.",HomeFurnishings,ARCI
384,n/a,UnitedStates,$22.31M,AppliedDNASciencesInc,OtherConsumerServices,APDN
385,n/a,UnitedStates,n/a,AppliedDNASciencesInc,OtherConsumerServices,APDNW
386,2014,UnitedStates,$67.23M,AppliedGeneticTechnologiesCorporation,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AGTC
387,n/a,UnitedStates,$2.12B,"AppliedIndustrialTechnologies,Inc.",IndustrialSpecialties,AIT
388,1972,UnitedStates,$37.21B,"AppliedMaterials,Inc.",Semiconductors,AMAT
389,2013,UnitedStates,$179.06M,"AppliedOptoelectronics,Inc.",Semiconductors,AAOI
390,2019,UnitedStates,$169.84M,"AppliedTherapeutics,Inc.",MajorPharmaceuticals,APLT
391,2007,UnitedStates,$21.86M,ApproachResourcesInc.,Oil&GasProduction,AREX
392,n/a,UnitedStates,$7.17B,"AptarGroup,Inc.",PlasticProducts,ATR
393,n/a,UnitedStates,$32.22M,AptevoTherapeuticsInc.,MajorPharmaceuticals,APVO
394,2018,UnitedStates,$102.7M,AptinyxInc.,MajorPharmaceuticals,APTX
395,2011,UnitedKingdom,$17.71B,AptivPLC,AutoParts:O.E.M.,APTV
396,2018,HongKong,$191.6M,AptorumGroupLimited,MajorPharmaceuticals,APM
397,n/a,Canada,$83.04M,"AptoseBiosciences,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),APTO
398,n/a,UnitedStates,$216.85M,ApyxMedicalCorporation,Medical/DentalInstruments,APYX
399,n/a,UnitedStates,$8.38B,"AquaAmerica,Inc.",WaterSupply,WTR
400,2019,UnitedStates,n/a,"AquaAmerica,Inc.",WaterSupply,WTRU
401,2015,UnitedStates,$86.85M,"AquaMetals,Inc.",MetalFabrications,AQMS
402,n/a,UnitedStates,$48.16M,"AquaBountyTechnologies,Inc.",n/a,AQB
403,2017,UnitedStates,$467.61M,AquantiaCorp.,Semiconductors,AQ
404,2016,UnitedStates,$475.95M,AquaVentureHoldingsLimited,WaterSupply,WAAS
405,2018,UnitedStates,$100.65M,"AquestiveTherapeutics,Inc.",MajorPharmaceuticals,AQST
406,2014,Canada,$62.61M,"AquinoxPharmaceuticals,Inc.",MajorPharmaceuticals,AQXP
407,2013,n/a,$8.6B,Aramark,Restaurants,ARMK
408,2013,UnitedStates,$227.71M,"AratanaTherapeutics,Inc.",MajorPharmaceuticals,PETX
409,2014,UnitedStates,$70.03M,"Aravive,Inc.",MajorPharmaceuticals,ARAV
410,2004,UnitedStates,$1.19B,ArborRealtyTrust,RealEstateInvestmentTrusts,ABR
411,n/a,UnitedStates,n/a,ArborRealtyTrust,n/a,ABR^A
412,n/a,UnitedStates,n/a,ArborRealtyTrust,n/a,ABR^B
413,n/a,UnitedStates,n/a,ArborRealtyTrust,n/a,ABR^C
414,n/a,Canada,$105.59M,ArbutusBiopharmaCorporation,MajorPharmaceuticals,ABUS
415,2004,UnitedStates,$92.54M,"ARCDocumentSolutions,Inc.",ProfessionalServices,ARC
416,n/a,UnitedStates,$10.69M,"ARCGroupWorldwide,Inc.",MetalFabrications,ARCW
417,n/a,UnitedStates,$15.31M,"ARCAbiopharma,Inc.",Biotechnology:InVitro&InVivoDiagnosticSubstances,ABIO
418,2015,UnitedStates,$23.98M,"ArcadiaBiosciences,Inc.",AgriculturalChemicals,RKDA
419,n/a,UnitedStates,$648.04M,ArcBestCorporation,TruckingFreight/CourierServices,ARCB
420,n/a,Luxembourg,$15.06B,ArcelorMittal,Steel/IronOre,MT
421,n/a,Bermuda,$13.84B,ArchCapitalGroupLtd.,Property-CasualtyInsurers,ACGL
422,n/a,Bermuda,n/a,ArchCapitalGroupLtd.,Property-CasualtyInsurers,ACGLO
423,n/a,Bermuda,n/a,ArchCapitalGroupLtd.,Property-CasualtyInsurers,ACGLP
424,2016,UnitedStates,$1.47B,"ArchCoal,Inc.",CoalMining,ARCH
425,n/a,UnitedStates,$21.54B,Archer-Daniels-MidlandCompany,PackagedFoods,ADM
426,n/a,UnitedStates,$1.18B,"Archrock,Inc.",NaturalGasDistribution,AROC
427,2017,UnitedStates,$49.69M,"Arcimoto,Inc.",MotorVehicles,FUV
428,2018,Brazil,$1.94B,ArcoPlatformLimited,OtherConsumerServices,ARCE
429,n/a,UnitedStates,n/a,ArconicInc.,n/a,ARNC^
430,n/a,UnitedStates,$9.7B,ArconicInc.,MetalFabrications,ARNC
431,2011,Argentina,$1.29B,ArcosDoradosHoldingsInc.,Restaurants,ARCO
432,2018,n/a,$1.69B,"Arcosa,Inc.",IndustrialMachinery/Components,ACA
433,2013,Israel,$70.7M,ArcturusTherapeuticsLtd.,MajorPharmaceuticals,ARCT
434,2018,n/a,$389.24M,"ArcusBiosciences,Inc.",MajorPharmaceuticals,RCUS
435,2017,n/a,$3.41B,ArdaghGroupS.A.,Containers/Packaging,ARD
436,2014,UnitedStates,$159.63M,"Ardelyx,Inc.",MajorPharmaceuticals,ARDX
437,2013,n/a,$236.32M,ArdmoreShippingCorporation,MarineTransportation,ASC
438,2000,UnitedStates,$2.65B,"ArenaPharmaceuticals,Inc.",MajorPharmaceuticals,ARNA
439,n/a,UnitedStates,$206.32M,AresCapitalCorporation,n/a,AFC
440,2004,UnitedStates,$7.56B,AresCapitalCorporation,n/a,ARCC
441,2012,UnitedStates,$426.97M,AresCommercialRealEstateCorporation,RealEstateInvestmentTrusts,ACRE
442,2012,UnitedStates,$347.62M,"AresDynamicCreditAllocationFund,Inc.",n/a,ARDC
443,2014,n/a,$2.74B,AresManagementCorporation,InvestmentManagers,ARES
444,n/a,n/a,n/a,AresManagementCorporation,n/a,ARES^A
445,n/a,UnitedStates,$728.82M,"Argan,Inc.",Engineering&Construction,AGX
446,2017,Netherlands,$4.87B,argenxSE,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ARGX
447,n/a,Bermuda,n/a,"ArgoGroupInternationalHoldings,Ltd.",SpecialtyInsurers,ARGD
448,n/a,Bermuda,$2.37B,"ArgoGroupInternationalHoldings,Ltd.",SpecialtyInsurers,ARGO
449,2018,UnitedStates,$76.61M,AridisPharmaceuticalsInc.,MajorPharmaceuticals,ARDS
450,2014,n/a,$19B,"AristaNetworks,Inc.",ComputerCommunicationsEquipment,ANET
451,n/a,UnitedStates,$69.98M,ArkRestaurantsCorp.,Restaurants,ARKR
452,n/a,UnitedStates,$250.52M,ArlingtonAssetInvestmentCorp,RealEstateInvestmentTrusts,AI
453,n/a,UnitedStates,n/a,ArlingtonAssetInvestmentCorp,n/a,AI^B
454,n/a,UnitedStates,n/a,ArlingtonAssetInvestmentCorp,n/a,AI^C
455,2015,UnitedStates,n/a,ArlingtonAssetInvestmentCorp,RealEstateInvestmentTrusts,AIC
456,n/a,UnitedStates,n/a,ArlingtonAssetInvestmentCorp,RealEstateInvestmentTrusts,AIW
457,2018,UnitedStates,$270.61M,"ArloTechnologies,Inc.",ConsumerElectronics/Appliances,ARLO
458,2013,UnitedStates,$1.14B,"ArmadaHofflerProperties,Inc.",RealEstate,AHH
459,n/a,UnitedStates,$35.56M,"ArmataPharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ARMP
460,n/a,UnitedStates,$1.04B,"ARMOURResidentialREIT,Inc.",RealEstateInvestmentTrusts,ARR
461,n/a,UnitedStates,n/a,"ARMOURResidentialREIT,Inc.",n/a,ARR^A
462,n/a,UnitedStates,n/a,"ARMOURResidentialREIT,Inc.",n/a,ARR^B
463,2016,n/a,$292.35M,"ArmstrongFlooring,Inc.",PlasticProducts,AFI
464,n/a,UnitedStates,$4.36B,ArmstrongWorldIndustriesInc,PlasticProducts,AWI
465,1994,UnitedStates,$58.93M,ArotechCorporation,IndustrialMachinery/Components,ARTX
466,1996,UnitedStates,$759.7M,"ArQule,Inc.",MajorPharmaceuticals,ARQL
467,2000,UnitedStates,$6.04B,ArrayBioPharmaInc.,MajorPharmaceuticals,ARRY
468,n/a,UnitedStates,$14.41M,ArrowDWACountryRotationETF,n/a,DWCR
469,n/a,UnitedStates,$5.35M,ArrowDWATacticalETF,n/a,DWAT
470,n/a,UnitedStates,$5.47B,"ArrowElectronics,Inc.",ElectronicComponents,ARW
471,n/a,UnitedStates,$470.59M,ArrowFinancialCorporation,MajorBanks,AROW
472,n/a,UnitedStates,$2.33B,"ArrowheadPharmaceuticals,Inc.",MajorPharmaceuticals,ARWR
473,n/a,UnitedStates,$335.55M,ArtesianResourcesCorporation,WaterSupply,ARTNA
474,n/a,UnitedStates,$15.65B,ArthurJ.Gallagher&Co.,SpecialtyInsurers,AJG
475,2013,UnitedStates,$1.9B,ArtisanPartnersAssetManagementInc.,InvestmentManagers,APAM
476,n/a,UnitedStates,$8.61M,"Art's-WayManufacturingCo.,Inc.",IndustrialMachinery/Components,ARTW
477,2018,UnitedStates,$702.13M,"Arvinas,Inc.",MajorPharmaceuticals,ARVN
478,2018,UnitedStates,$179.15M,ARYASciencesAcquisitionCorp.,BusinessServices,ARYA
479,2018,UnitedStates,n/a,ARYASciencesAcquisitionCorp.,BusinessServices,ARYAU
480,2018,UnitedStates,n/a,ARYASciencesAcquisitionCorp.,BusinessServices,ARYAW
481,n/a,UnitedStates,$184.61M,ASAGoldandPreciousMetalsLimited,n/a,ASA
482,n/a,Canada,$130.42M,AsankoGoldInc.,Mining&QuarryingofNonmetallicMinerals(NoFuels),AKG
483,2002,UnitedStates,$1.49B,AsburyAutomotiveGroupInc,AutomotiveAftermarket,ABG
484,n/a,UnitedStates,$205.47M,"AscenaRetailGroup,Inc.",Clothing/Shoe/AccessoryStores,ASNA
485,2015,Denmark,$6.01B,AscendisPharmaA/S,MajorPharmaceuticals,ASND
486,n/a,UnitedStates,$16.24M,"AscentCapitalGroup,Inc.",OtherConsumerServices,ASCMA
487,2018,n/a,$7.76B,"ASETechnologyHoldingCo.,Ltd.",Semiconductors,ASX
488,1992,UnitedStates,$2.74B,ASGNIncorporated,ProfessionalServices,ASGN
489,2003,UnitedStates,$462.7M,AshfordHospitalityTrustInc,RealEstateInvestmentTrusts,AHT
490,n/a,UnitedStates,n/a,AshfordHospitalityTrustInc,n/a,AHT^D
491,n/a,UnitedStates,n/a,AshfordHospitalityTrustInc,n/a,AHT^F
492,n/a,UnitedStates,n/a,AshfordHospitalityTrustInc,n/a,AHT^G
493,n/a,UnitedStates,n/a,AshfordHospitalityTrustInc,n/a,AHT^H
494,n/a,UnitedStates,n/a,AshfordHospitalityTrustInc,n/a,AHT^I
495,2014,UnitedStates,$110.72M,AshfordInc.,ProfessionalServices,AINC
496,n/a,UnitedStates,$4.76B,AshlandGlobalHoldingsInc.,SpecialtyChemicals,ASH
497,n/a,Taiwan,$31.09M,AsiaPacificWire&CableCorporationLimited,TelecommunicationsEquipment,APWC
498,2018,Singapore,$103.84M,ASLANPharmaceuticalsLimited,MajorPharmaceuticals,ASLN
499,1995,Netherlands,$80.83B,ASMLHoldingN.V.,IndustrialMachinery/Components,ASML
500,2014,UnitedStates,$119.29M,"AspenAerogels,Inc.",RETAIL:BuildingMaterials,ASPN
501,n/a,UnitedStates,$77.39M,AspenGroupInc.,OtherConsumerServices,ASPU
502,n/a,Bermuda,n/a,AspenInsuranceHoldingsLimited,n/a,AHL^C
503,n/a,Bermuda,n/a,AspenInsuranceHoldingsLimited,n/a,AHL^D
504,1994,UnitedStates,$8B,"AspenTechnology,Inc.",EDPServices,AZPN
505,n/a,UnitedStates,$373.26M,"AssemblyBiosciences,Inc.",MajorPharmaceuticals,ASMB
506,n/a,UnitedStates,$202.88M,"AssertioTherapeutics,Inc.",MajorPharmaceuticals,ASRT
507,n/a,UnitedStates,$3.33B,AssociatedBanc-Corp,MajorBanks,ASB
508,n/a,UnitedStates,n/a,AssociatedBanc-Corp,n/a,ASB^C
509,n/a,UnitedStates,n/a,AssociatedBanc-Corp,n/a,ASB^D
510,n/a,UnitedStates,n/a,AssociatedBanc-Corp,n/a,ASB^E
511,2015,UnitedStates,$849.61M,"AssociatedCapitalGroup,Inc.",InvestmentBankers/Brokers/Service,AC
512,2004,UnitedStates,$6.2B,"Assurant,Inc.",Accident&HealthInsurance,AIZ
513,n/a,UnitedStates,$309.84M,"Assurant,Inc.",Accident&HealthInsurance,AIZP
514,2004,Bermuda,$4.19B,AssuredGuarantyLtd.,Property-CasualtyInsurers,AGO
515,n/a,Bermuda,n/a,AssuredGuarantyLtd.,n/a,AGO^B
516,n/a,Bermuda,n/a,AssuredGuarantyLtd.,n/a,AGO^E
517,n/a,Bermuda,n/a,AssuredGuarantyLtd.,n/a,AGO^F
518,1995,UnitedStates,$46.13M,"AstaFunding,Inc.",FinanceCompanies,ASFI
519,1986,UnitedStates,$676.14M,"AstecIndustries,Inc.",Construction/AgEquipment/Trucks,ASTE
520,n/a,UnitedKingdom,$98.41B,AstrazenecaPLC,MajorPharmaceuticals,AZN
521,n/a,UnitedStates,$1.34B,AstronicsCorporation,Military/Government/Technical,ATRO
522,1983,UnitedStates,$184.8M,"AstroNova,Inc.",Computerperipheralequipment,ALOT
523,n/a,UnitedStates,$20.28M,AstrotechCorporation,Biotechnology:LaboratoryAnalyticalInstruments,ASTC
524,n/a,UnitedStates,$100.59M,AsureSoftwareInc,EDPServices,ASUR
525,2017,UnitedStates,$21.48M,"ASVHoldings,Inc.",Construction/AgEquipment/Trucks,ASV
526,2016,UnitedStates,$1.24B,AtHomeGroupInc.,HomeFurnishings,HOME
527,n/a,UnitedStates,$232.52B,AT&TInc.,TelecommunicationsEquipment,T
528,2017,UnitedStates,n/a,AT&TInc.,TelecommunicationsEquipment,TBB
529,2018,UnitedStates,n/a,AT&TInc.,TelecommunicationsEquipment,TBC
530,2008,China,$46.21M,ATAInc.,OtherConsumerServices,ATAI
531,2014,UnitedStates,$1.06B,"AtaraBiotherapeutics,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),ATRA
532,2014,n/a,$199.83M,AtentoS.A.,TelecommunicationsEquipment,ATTO
533,2016,n/a,$8.23B,AtheneHoldingLtd.,LifeInsurance,ATH
534,2017,UnitedStates,$1.12B,"Athenex,Inc.",MajorPharmaceuticals,ATNX
535,n/a,UnitedStates,$269.6M,"Athersys,Inc.",MajorPharmaceuticals,ATHX
536,2019,China,$154.82M,ATIFHoldingsLimited,ProfessionalServices,ATIF
537,2016,UnitedStates,$1.09B,AtkoreInternationalGroupInc.,IndustrialMachinery/Components,ATKR
538,n/a,UnitedStates,$49.06M,AtlanticAmericanCorporation,LifeInsurance,AAME
539,n/a,UnitedStates,$407.6M,"AtlanticCapitalBancshares,Inc.",MajorBanks,ACBI
540,n/a,UnitedStates,$258.88M,AtlanticPowerCorporation,ElectricUtilities:Central,AT
541,n/a,UnitedStates,$2.73B,AtlanticUnionBanksharesCorporation,MajorBanks,AUB
542,2014,UnitedKingdom,$2.16B,AtlanticaYieldplc,ElectricUtilities:Central,AY
543,1995,UnitedStates,$56.55M,AtlanticusHoldingsCorporation,Finance:ConsumerServices,ATLC
544,n/a,UnitedStates,$976.68M,AtlasAirWorldwideHoldings,TransportationServices,AAWW
545,2013,UnitedStates,$8.68M,"AtlasFinancialHoldings,Inc.",Property-CasualtyInsurers,AFH
546,n/a,UnitedStates,n/a,"AtlasFinancialHoldings,Inc.",Property-CasualtyInsurers,AFHBL
547,2015,UnitedKingdom,$30.43B,AtlassianCorporationPlc,ComputerSoftware:PrepackagedSoftware,TEAM
548,n/a,UnitedStates,$11.77B,AtmosEnergyCorporation,Oil/GasTransmission,ATO
549,n/a,UnitedStates,$969.22M,"ATNInternational,Inc.",TelecommunicationsEquipment,ATNI
550,2016,UnitedStates,$63.63M,AtomeraIncorporated,Semiconductors,ATOM
551,2012,UnitedStates,$24M,AtossaGeneticsInc.,MajorPharmaceuticals,ATOS
552,2005,UnitedStates,$1.16B,"AtriCure,Inc.",Medical/DentalInstruments,ATRC
553,n/a,UnitedStates,$1.65B,AtrionCorporation,Medical/DentalInstruments,ATRI
554,n/a,UnitedStates,$8.78M,AttisIndustriesInc.,Miscellaneous,ATIS
555,n/a,UnitedStates,n/a,AttisIndustriesInc.,Miscellaneous,ATISW
556,2015,UnitedStates,$19.59M,"aTyrPharma,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),LIFE
557,2002,Taiwan,$2.72B,AUOptronicsCorp,Semiconductors,AUO
558,n/a,UnitedStates,$128.19M,"AuburnNationalBancorporation,Inc.",MajorBanks,AUBN
559,2016,UnitedStates,$1.6B,"AudentesTherapeutics,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),BOLD
560,1999,Israel,$443.73M,AudioCodesLtd.,TelecommunicationsEquipment,AUDC
561,n/a,UnitedStates,$48.45M,"AudioEye,Inc.",ComputerSoftware:PrepackagedSoftware,AEYE
562,n/a,Canada,$609.45M,AuriniaPharmaceuticalsInc,MajorPharmaceuticals,AUPH
563,2014,Switzerland,$5.12M,AurisMedicalHoldingLtd.,MajorPharmaceuticals,EARS
564,2018,n/a,$8.11B,AuroraCannabisInc.,SpecialtyChemicals,ACB
565,2018,China,$842.51M,AuroraMobileLimited,"ComputerSoftware:Programming,DataProcessing",JG
566,n/a,Canada,$147.43M,AurynResourcesInc.,PreciousMetals,AUG
567,n/a,UnitedStates,$35.8B,"Autodesk,Inc.",ComputerSoftware:PrepackagedSoftware,ADSK
568,2013,n/a,$10.62B,AutohomeInc.,EDPServices,ATHM
569,n/a,Sweden,$5.61B,"Autoliv,Inc.",AutoParts:O.E.M.,ALV
570,2018,UnitedKingdom,$951.27M,AutolusTherapeuticsplc,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AUTL
571,n/a,UnitedStates,$70.03B,"AutomaticDataProcessing,Inc.",EDPServices,ADP
572,n/a,UnitedStates,$3.57B,"AutoNation,Inc.",AutomotiveAftermarket,AN
573,n/a,UnitedStates,$46.27M,"AutoWeb,Inc.","ComputerSoftware:Programming,DataProcessing",AUTO
574,n/a,UnitedStates,$25.73B,"AutoZone,Inc.",OtherSpecialtyStores,AZO
575,n/a,France,$65.37M,AvadelPharmaceuticalsplc,MajorPharmaceuticals,AVDL
576,2018,UnitedStates,$5B,"Avalara,Inc.",ComputerSoftware:PrepackagedSoftware,AVLR
577,n/a,UnitedStates,$172.49M,AvalonGloboCareCorp.,ProfessionalServices,AVCO
578,n/a,UnitedStates,$8.91M,AvalonHoldingsCorporation,EnvironmentalServices,AWX
